,Venue Id,Venue Checkins Count,Venue Checkin User Count,Venue Url,Venue Twitter,Venue Instagram,Venue Phone,Venue Formatted Phone,Venue Rating,Venue Description,Venue Created,Venue Tips Count,Venue Likes Count
100,4f156ce2e4b0960d02b3540c,0,0,,,,,,0.0,,1326804194,0,0
101,4f1700e2e4b01eeff3b5df82,0,0,,,,,,0.0,,1326907618,0,0
102,4f21590ae4b0d23f2ba6a21c,0,0,http://www.moodcityclub.com,,,+902163855356,+90 216 385 53 56,8.1,,1327585546,48,186
103,4f46916ae4b0f37b08d98743,0,0,,,,,,0.0,,1330024810,0,0
104,4f4ce55ee4b0f0c7006ee963,0,0,,,,1,1,0.0,,1330439518,0,1
105,4f4de4bce5e86f71a349ca7b,0,0,,,,+902167002813,+90 216 700 28 13,7.9,,1330504892,3,5
106,4f5fccb3e4b039b674f5c3cd,0,0,,,,,,0.0,,1331678387,0,0
107,4f8432b1c2ee589eb34fa07c,0,0,,,,,,0.0,,1334063793,1,0
108,4f8ab36ae4b0183206f292cb,0,0,,,,,,8.8,,1334489962,61,206
109,4f8d63e3e4b021fa8b236e80,0,0,,,,+902163622007,+90 216 362 20 07,0.0,,1334666211,0,2
110,4f8fdd5ae4b000f3fba423da,0,0,,,,,,0.0,,1334828378,0,0
111,4f918f4de4b0a9b8bd48d316,0,0,,,,,,0.0,,1334939469,0,0
112,4f985835e4b08ffa2103f9ba,0,0,,,,,,0.0,,1335384117,0,0
113,4fa66305e4b017e938c49a18,0,0,,,,,,0.0,,1336304389,0,2
114,4faa80f9e4b070f16d752534,0,0,,,,,,0.0,,1336574201,0,0
115,4fabe5aee4b08190cc3eee15,0,0,,,,,,0.0,,1336665518,0,0
116,4fad3ee7e4b0cf5ea1120a24,0,0,,,,,,0.0,,1336753895,0,0
117,4fc1feeae4b0c59234ac30b0,0,0,,,,,,0.0,,1338113770,1,0
118,4fc28526e4b0a3bda131d623,0,0,,,,,,0.0,,1338148134,1,2
119,4fc4eee9e4b02cfa67f2fc95,0,0,http://fbf.bz/b/7E,,,+902164678706,+90 216 467 87 06,0.0,,1338306281,0,0
120,4fc4f91be4b0165c919db8a1,0,0,http://fbf.bz/b/rm,,,+905325041511,+90 532 504 15 11,0.0,,1338308891,0,2
121,4fc4fb2fe4b0093f0b42b83b,0,0,http://fbf.bz/b/ud,,,+902163614024,+90 216 361 40 24,0.0,,1338309423,0,0
122,4fc79714e4b0d8064bfc2f8f,0,0,http://www.nefessyoga.com,,,+902165503642,+90 216 550 36 42,8.7,,1338480404,8,66
123,4fc85c3be4b0ab3d65687036,0,0,http://fbf.bz/b/7jb,,,+902163699404,+90 216 369 94 04,0.0,,1338530875,0,0
124,4fca2eb3e4b0605a48cf0f09,0,0,,,,,,0.0,,1338650291,0,0
125,4fcd22f2e4b004e78e1bc960,0,0,http://fbf.bz/b/2JZ,,,+902164715000,+90 216 471 50 00,0.0,,1338843890,0,0
126,4fcd42eae4b044b229d53a7e,0,0,http://fbf.bz/b/3uN,,,+902163698468,+90 216 369 84 68,0.0,,1338852074,0,0
127,4fcdf8a3e4b0cf727b690bd0,0,0,,,,,,0.0,,1338898595,0,2
128,4fcf7e5ee4b00e6d064ec02a,0,0,http://www.xbody.com.tr,xbodyprivate,,+902164502348,+90 216 450 23 48,8.0,,1338998366,4,9
129,4fd61a39e4b0a071e25204dc,0,0,,,,,,0.0,,1339431481,1,2
130,4fd9882ee4b00bfb272dc8de,0,0,,,,,,0.0,,1339656238,0,0
131,4fe0fe61e4b0cc64d6f6beba,0,0,,,,,,0.0,,1340145249,0,0
132,4fe1e7bde4b01a0708cc85e3,0,0,,,,,,0.0,,1340204989,0,0
133,4fe3484fe4b06e75a69bb378,0,0,,,,,,0.0,,1340295247,0,0
134,4fe48643e4b077d44ded0b63,0,0,,,,,,0.0,,1340376643,0,0
135,4ff0d04be4b092e4b29046e7,0,0,,,,,,0.0,,1341182027,0,2
136,5000500be4b0b5d60d733beb,0,0,,,,+902163809961,+90 216 380 99 61,0.0,,1342197771,1,0
137,500052b6e4b0b5d60d749272,0,0,,ryuutaiaikido,,+902163809961,+90 216 380 99 61,0.0,,1342198454,1,1
138,5016c3eee4b08516d35c4ada,0,0,,,,,,0.0,,1343669230,0,0
139,50268cbfe4b0352ef913f081,0,0,,,,+902163259525,+90 216 325 95 25,0.0,,1344703679,0,4
140,50350ec8e4b0eca91d06fb2e,0,0,,,,,,0.0,,1345654472,0,1
141,50366c0ae4b0584f7decc6d0,0,0,,,,,,8.2,,1345743882,7,55
142,5046232ee4b0334ed9f2602a,0,0,,,,,,8.1,,1346773806,6,23
143,5050cdcce4b033d28aaf6600,0,0,,,,,,0.0,,1347472844,0,0
144,5055d032e4b0719d687c75e8,0,0,,,,,,0.0,,1347801138,0,0
145,50576158e4b09a662ed7daca,0,0,,,,,,7.4,,1347903832,0,7
146,50587a9fe4b0a29f031efc2c,0,0,http://www.powerplatevepilates.com,,,+902163805511,+90 216 380 55 11,7.5,,1347975839,9,30
147,505de684e4b0b64ebaef2b06,0,0,,,,,,0.0,,1348331140,0,3
148,506984a8e4b04cedfd5bf648,0,0,,,,,,6.6,,1349092520,4,8
149,506dcbe5e4b0383048191f3c,0,0,,,,,,0.0,,1349372901,0,0
150,506fc778e4b04d6052ba828c,0,0,,,,,,0.0,,1349502840,0,0
151,5072bd42e4b0d9a175b8fe6e,0,0,,,,,,0.0,,1349696834,0,0
152,50853cede4b00b2c41cd5cf7,0,0,,,,+902163557553,+90 216 355 75 53,0.0,,1350909165,1,0
153,508ba1c2e4b0d26216bdb3eb,0,0,,,,,,0.0,,1351328194,0,0
154,508d0424e4b0499bc741877c,0,0,,,,,,0.0,,1351418916,0,0
155,508d04d1e4b02ba9b24043cd,0,0,,,,,,0.0,,1351419089,0,1
156,5094f101e4b0272e0f778303,0,0,,,,,,0.0,,1351938305,0,0
157,50a12a50e4b01718b4244977,0,0,http://www.nefessyoga.com,,,+902165500300,+90 216 550 03 00,7.6,,1352739408,3,39
158,50aa88e4e4b0b9c732f0f149,0,0,,,,,,0.0,,1353353444,0,5
159,50b3d08ce4b07a713e72330f,0,0,,,,,,0.0,,1353961612,0,0
160,50b51abbe4b0eb094c314599,0,0,,,,,,0.0,,1354046139,1,1
161,50b5ee1ee4b089a2788da712,0,0,,,,,,0.0,,1354100254,0,0
162,50b65b62e4b0ba8307c937ae,0,0,,,,,,0.0,,1354128226,0,0
163,50b8f137e4b071d52f4cd1dc,0,0,,,,,,0.0,,1354297655,0,1
164,50bca71ae4b0383033636a1e,0,0,,,,,,0.0,,1354540826,0,2
165,50bcbd8de4b0ff66f975e9a6,0,0,,,,,,0.0,,1354546573,0,0
166,50be5359e4b04e1cf4cf7055,0,0,,,,,,0.0,,1354650457,0,0
167,50cb5006e4b02eda39db8f53,0,0,,,,,,0.0,,1355501574,0,1
168,50d0c6d8e4b0b236ca6299ac,0,0,,,,,,8.7,,1355859672,40,191
169,50d5cebae4b0be096c8b3590,0,0,,,,,,0.0,,1356189370,1,0
170,50db6805e4b0ca305895d2a7,0,0,,,,,,0.0,,1356556293,0,0
171,50dd509de4b01d38966e46cd,0,0,,,,,,0.0,,1356681373,0,0
172,50e80538e4b07ff451ac8ca6,0,0,,,,,,0.0,,1357382968,0,0
173,50ea8a03e4b0b1ba7ec18e3f,0,0,,,,,,6.9,,1357548035,16,9
174,50eca938e4b094174e91821d,0,0,,,,,,0.0,,1357687096,0,0
175,510aa07ae4b051f4175fa14a,0,0,,,,,,0.0,,1359650938,0,0
176,5110aa6be4b0a7b6213981cb,0,0,,,,,,0.0,,1360046699,0,2
177,51115173e4b08d918a56e9aa,0,0,,,,,,0.0,,1360089459,0,1
178,5112003de4b0051ef06ee52f,0,0,,,,,,0.0,,1360134205,0,0
179,5113c904e4b0fcaa62c84b71,0,0,,,,,,0.0,,1360251140,0,0
180,511b6e61e4b00516bf4ca2e6,0,0,,,,,,0.0,,1360752225,0,0
181,5124a3aae4b0f396a78a7ca3,0,0,,,,,,6.8,,1361355690,0,24
182,512608aae4b090cfefba2dd6,0,0,,,,,,0.0,,1361447082,1,2
183,512a4910e4b0ef7aa16acf36,0,0,,,,,,0.0,,1361725712,0,0
184,512b5706e4b073804d96d96b,0,0,,,,,,0.0,,1361794822,0,0
185,5134f1f1e4b0ed8948297397,0,0,,,,,,0.0,,1362424305,0,1
186,5136fc1ee4b0fea3abecadf5,0,0,,,,,,0.0,,1362557982,0,0
187,513bccfbe4b02ba20e8f49c7,0,0,,,,,,0.0,,1362873595,0,0
188,513fa132e4b0363e158a0fcb,0,0,,,,,,0.0,,1363124530,0,0
189,5140ac97e4b0acc1f526bb3e,0,0,,,,,,0.0,,1363192983,0,0
190,5140cac8e4b05082331dfb38,0,0,,,,,,0.0,,1363200712,0,2
191,5148ab5ce4b01ce9a7312b3c,0,0,http://kadikoyboks.com,,,+905418595884,+90 541 859 58 84,8.8,,1363716956,46,115
192,514b4653e4b007b8b1daa856,0,0,,,,,,0.0,,1363887699,0,0
193,515a003de4b09b4dd6e42d84,0,0,,,,,,0.0,,1364852797,0,0
194,515da7ebe4b0f1b2c3ca88ae,0,0,,,,,,0.0,,1365092331,0,1
195,5165377de4b01b8e5ba5b971,0,0,,,,,,0.0,,1365587837,0,0
196,51691061e4b09e7f9967ea87,0,0,,,,,,0.0,,1365839969,0,0
197,51698533e4b013b75eb0ae71,0,0,,,,,,0.0,,1365869875,2,0
198,516986aa498e44df6fe84514,0,0,,,,,,0.0,,1365870250,0,0
199,516ff6ac498e2e4cd5033a99,0,0,,,,,,0.0,,1366292140,0,0
200,517153f4e4b0b0c4fc84d33a,0,0,,,,,,7.3,,1366381556,1,6
201,5174fe49e4b07dfc42e93ed4,0,0,,,,,,0.0,,1366621769,0,1
202,517ad7c0e4b0a8d85ccadc6c,0,0,,,,,,0.0,,1367005120,0,1
203,517bf31be4b006938d0f34d3,0,0,,,,,,0.0,,1367077659,0,0
204,5187da08498ea8c4b9bd55fd,0,0,,,,,,0.0,,1367857672,0,0
205,518dde09498e127206b46540,0,0,,,,,,0.0,,1368251913,0,1
206,51911adf498e91f3cb5edee4,0,0,,,,+902163620691,+90 216 362 06 91,0.0,,1368464095,0,3
207,51951dd0498e46f02eb1eac8,0,0,,,,,,0.0,,1368726992,0,0
208,51a097f0498e3fadc491e57d,0,0,,,,,,0.0,,1369479152,0,1
209,51a38c17498ea34bf3485de3,0,0,,,,,,0.0,,1369672727,1,0
210,51acd442498e042d27636869,0,0,,,,,,0.0,,1370281026,0,0
211,51b0c299498e100895194561,0,0,,,,+902166021550,+90 216 602 15 50,7.7,,1370538649,1,15
212,51b9c7ba498e165e6e3923e7,0,0,,,,,,0.0,,1371129786,0,2
213,51c09f27498e9e5502a48443,0,0,,,,,,0.0,,1371578151,0,0
214,51ca7261498e2402699eab01,0,0,,,,,,0.0,,1372222049,0,0
215,51cc3229498ea42f04f9ec4b,0,0,,,,,,0.0,,1372336681,0,2
216,51daecf7498e124eda479c5c,0,0,,,,,,0.0,,1373302007,0,0
217,51dff73ee4b055dd149d5a75,0,0,,,,,,0.0,,1373632318,0,2
218,51ed46b2498e2a7539396fcc,0,0,,,,,,0.0,,1374504626,0,2
219,51f3c54e498e11aebede43e2,0,0,,,,,,0.0,,1374930254,0,0
220,51f49489498eb71077d30672,0,0,,,,,,0.0,,1374983305,0,0
221,52096eb011d2b607c10c1a8a,0,0,,,,,,0.0,,1376349872,0,0
222,520a5ad111d2a59748da69f7,0,0,,,,+902163808855,+90 216 380 88 55,8.2,,1376410321,2,27
223,520caafa8bbd229ca6bb5a6e,0,0,,powerplatetr,,+902163800227,+90 216 380 02 27,9.4,Power Plate Akademi'de benzersiz bir Power Plate ve Pilates deneyimi yaşamak ve ücretsiz deneme seanslarına katılmak için irtibat numaramız: 0216 380 02 27,1376561914,7,124
224,520f4f39498e3a068b6b5257,0,0,,,,,,7.4,,1376735033,0,8
225,5212000e11d2889d8dc92868,0,0,,,,,,0.0,,1376911374,1,1
226,5217a37211d25a19613dd9eb,0,0,http://www.marga.com.tr,atolyemarga,,+902163622007,+90 216 362 20 07,7.4,"Yoga, Hamile Yogası, Yoga Terapi, Meditasyon, Hamile Eğitimleri, Kişisel Gelişim Atölyeleri, Fotoğraf Atölyeleri",1377280882,7,9
227,5219f0d511d234188cfa4a18,0,0,,,,,,6.4,,1377431765,7,9
228,521c3ee311d21c751d7f963e,0,0,,,,,,0.0,,1377582819,0,0
229,521f75b711d2b714d683c9f4,0,0,,,,,,0.0,,1377793463,0,0
230,522765ce498e04af9d14c678,0,0,,,,,,0.0,,1378313678,1,0
231,522c69b311d248772f3fbe60,0,0,,,,,,7.8,,1378642355,2,18
232,522db68511d234f152ee2cd1,0,0,,,,,,0.0,,1378727557,0,0
233,5236ce6a11d2cc03ea0c0299,0,0,,,,,,0.0,,1379323498,0,1
234,5241694611d279551d0451c3,0,0,,,,,,0.0,,1380018502,0,2
235,524170ae11d246f1321934ec,0,0,,,,,,0.0,,1380020398,0,3
236,5243df8c11d2db3ed89331be,0,0,,,,,,0.0,,1380179852,1,0
237,52482ce111d2aaddd8d3a1e1,0,0,,,,,,7.7,,1380461793,9,20
238,524d662411d27912967d21a7,0,0,,,,,,0.0,,1380804132,0,0
239,5253f2ea498ec4662b29f40d,0,0,,,,,,0.0,,1381233386,0,0
240,52628612498ebdc801f5e3cf,0,0,,,,,,8.4,,1382188562,22,44
241,526aa1ed498eae332708e786,0,0,http://www.powerfullclub.com,,,+902163694450,+90 216 369 44 50,7.7,,1382719981,7,37
242,526cfaa111d248b1c854b721,0,0,,,,+905378752007,+90 537 875 20 07,0.0,,1382873761,1,3
243,526e3ce7498eca71b1eb6950,0,0,,,,,,0.0,,1382956263,0,0
244,5279182b11d25028a9aa0394,0,0,,,,,,0.0,,1383667755,0,0
245,527bd8d5498e2da8deaba55e,0,0,,,,,,0.0,,1383848149,0,2
246,527c9d4d498e7654edc7f188,0,0,,,,,,0.0,,1383898445,1,5
247,5289f7e711d24b1d819db0ec,0,0,,,,,,0.0,,1384773607,0,0
248,528b2f1111d2cc559f90e33a,0,0,http://www.annezen.com,,,,,7.8,,1384853265,0,8
249,528cf2c711d2b772398021d1,0,0,,,,,,0.0,,1384968903,0,1
250,528e302911d2a93e420d4c01,0,0,,,,,,0.0,,1385050153,0,0
251,528e410711d24a58589f94ab,0,0,,,,,,0.0,,1385054471,0,2
252,528f22bc11d2da6dd2e506a0,0,0,,,,,,0.0,,1385112252,1,0
253,52965884498e0d99f55d73db,0,0,,,,,,0.0,,1385584772,0,0
254,52a9824b498e19d9fa2ee1a5,0,0,,,,,,0.0,,1386840651,0,4
255,52aafdd211d2db08bf04f7ea,0,0,,,,+902163844900,+90 216 384 49 00,8.4,,1386937810,1,14
256,52b1c5d211d248e15aaaba5f,0,0,http://www.deksstudio.com,,,+902163637970,+90 216 363 79 70,0.0,,1387382226,0,7
257,52b30947498e4e2a0cfc5bb6,0,0,http://www.respilates.com,respilates,,+902164502818,+90 216 450 28 18,8.7,,1387465031,2,25
258,52b75364498eee9f600311b1,0,0,,,,,,0.0,,1387746148,0,1
259,52ba88a411d26578d538e5e1,0,0,,,,+902164502223,+90 216 450 22 23,7.7,,1387956388,3,10
260,52c6c0b2498e9a6ff3e07360,0,0,,,,+902164673767,+90 216 467 37 67,8.1,,1388757170,3,16
261,52c701e1498e29b7e3d56c2e,0,0,,,,,,0.0,,1388773857,0,0
262,52ce5df6498ed4eed3adb2fe,0,0,,,,,,0.0,,1389256182,0,1
263,52cffd03498e6e01891e64d3,0,0,,,,,,0.0,,1389362435,0,0
264,52d0f51e11d2b3f145f033cd,0,0,,,,+905454852010,+90 545 485 20 10,0.0,,1389425950,0,3
265,52d2cd4a498e92b30fa63322,0,0,,,,+902164491680,+90 216 449 16 80,0.0,,1389546826,0,0
266,52d42822498ef12830bd038b,0,0,,,,,,0.0,,1389635618,0,0
267,52d428be498e25391c8c5458,0,0,,,,,,0.0,,1389635774,0,0
268,52d51fe111d2b1cc0f05525b,0,0,,biricimb,,,,0.0,,1389699041,0,3
269,52dd5ced498e982a1a63f81b,0,0,,,,,,0.0,,1390238957,0,1
270,52dff2bb11d29d8eaf52edf4,0,0,,,,,,0.0,,1390408379,0,0
271,52ebb248498e1baef1fe47f0,0,0,,,,,,0.0,,1391178312,0,0
272,52ed0836498e8396c004f5bd,0,0,,voitanabayi,,+902126695458,+90 212 669 54 58,0.0,,1391265846,0,0
273,52f4df40498e6a38b620101d,0,0,,,,,,0.0,,1391779648,0,0
274,52f93ab0498e274f967866c2,0,0,,,,,,0.0,,1392065200,0,2
275,52fd1dd711d24a487c2db431,0,0,,,,,,0.0,,1392319959,0,1
276,530368ec498ee84300932cdc,0,0,,,,,,0.0,,1392732396,1,0
277,530384c1498ee8534f0efec9,0,0,,,,,,0.0,,1392739521,0,1
278,5304f2dd11d250deb25de603,0,0,,,,,,0.0,,1392833245,0,0
279,5309fff6498e80e81a20cb75,0,0,,,,,,0.0,,1393164278,0,1
280,530a09e1498e1af15700aca5,0,0,,,,+902163380492,+90 216 338 04 92,8.9,,1393166817,12,41
281,530b7b4f11d2200441ea3142,0,0,,,,,,0.0,,1393261391,0,1
282,530dc4cc498e4a32ab35d7ff,0,0,,,,,,0.0,,1393411276,0,2
283,531ae4f0498e8d900936933e,0,0,,,,,,0.0,,1394271472,0,0
284,53334381498e071225f899b2,0,0,http://www.bisikletcumhuriyeti.com,,,+902163487064,+90 216 348 70 64,0.0,,1395868545,2,4
